gene_symbol	uniprot_acc	in_universe	is_bench	topo_gpi_anchored	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_no_tm_no_signal	up_has_glyc	deeptm_TM_NO_SP
C1QTNF5	Q9BXJ0	True	False	0	0	0	0	1	0	0	0	0
C1QTNF6	Q9BXI9	True	False	0	0	0	0	1	0	0	1	0
C1QTNF7	Q9BXJ2	True	False	0	0	0	0	1	0	0	0	0
C1QTNF8	P60827	True	False	0	0	0	0	1	0	0	0	0
C1QTNF9	P0C862	True	False	0	0	0	0	1	0	0	1	0
C1QTNF9B	B2RNN3	True	False	0	0	0	0	1	0	0	0	0
C1RL	Q9NZP8	True	False	0	0	0	0	1	0	0	1	0
C1orf115	Q9H7X2	True	False	0	0	0	1	0	0	0	0	0
C1orf116	Q9BW04	True	False	0	0	0	0	0	0	1	0	0
C1orf185	Q5T7R7	True	False	0	0	0	1	0	0	0	0	1
C1orf210	Q8IVY1	True	False	0	0	0	1	0	0	0	1	1
C1orf54	Q8WWF1	True	False	0	0	0	0	1	0	0	0	0
C1orf56	Q9BUN1	True	False	0	0	0	0	1	0	0	0	0
C2CD4A	Q8NCU7	True	False	0	0	0	0	0	0	1	0	0
C2CD4B	A6NLJ0	True	False	0	0	0	0	0	0	1	0	0
C2orf74	A8MZ97	True	False	0	0	0	1	0	0	0	0	1
C2orf92	A0A1B0GVN3	True	False	0	0	0	1	0	0	0	0	0
C3	P01024	False	True	0	0	0	0	1	0	0	1	0
C3AR1	Q16581	True	False	0	1	0	0	0	0	0	1	1
C3orf18	Q9UK00	True	False	0	0	0	1	0	0	0	0	1
C3orf52	Q5BVD1	True	False	0	0	0	1	0	0	0	0	1
C3orf80	F5H4A9	True	False	0	0	0	1	0	0	0	1	0
C4B_2	P0C0L5	True	False	0	0	0	0	1	0	0	1	0
C5AR1	P21730	True	False	0	1	0	0	0	0	0	1	1
C5AR2	Q9P296	True	False	0	1	0	0	0	0	0	1	1
C5orf15	Q8NC54	True	False	0	0	0	1	0	0	0	1	0
C5orf46	Q6UWT4	True	False	0	0	0	0	1	0	0	0	0
C6orf120	Q7Z4R8	True	False	0	0	0	0	1	0	0	1	0
C6orf58	Q6P5S2	True	False	0	0	0	0	1	0	0	1	0
C8B	P07358	True	False	0	0	1	0	0	0	0	1	0
C8G	P07360	True	False	0	0	0	0	1	0	0	0	0
C9	P02748	True	False	0	0	1	0	0	0	0	1	0
C9orf85	Q96MD7	True	False	0	0	0	0	0	0	1	0	0
CA10	Q9NS85	True	False	0	0	0	0	0	0	1	0	0
CA12	O43570	True	False	0	0	0	1	0	0	0	1	0
CA14	Q9ULX7	True	False	0	0	0	1	0	0	0	1	0
CA4	P22748	True	False	1	0	0	0	0	0	0	0	0
CA9	Q16790	True	True	0	0	0	1	0	0	0	1	0
CABS1	Q96KC9	True	False	0	0	0	0	0	0	1	0	0
CACHD1	Q5VU97	True	False	0	0	0	1	0	0	0	1	0
CACNA1A	O00555	True	False	0	0	1	0	0	0	0	1	1
CACNA1B	Q00975	True	False	0	0	1	0	0	0	0	1	1
CACNA1C	Q13936	True	False	0	0	1	0	0	0	0	1	1
CACNA1D	Q01668	True	False	0	0	1	0	0	0	0	1	1
CACNA1E	Q15878	True	False	0	0	1	0	0	0	0	1	1
CACNA1F	O60840	True	False	0	0	1	0	0	0	0	1	1
CACNA1G	O43497	True	False	0	0	1	0	0	0	0	1	1
CACNA1H	O95180	True	False	0	0	1	0	0	0	0	1	1
CACNA1I	Q9P0X4	True	False	0	0	1	0	0	0	0	1	1
CACNA1S	Q13698	True	False	0	0	1	0	0	0	0	1	1
CACNA2D1	P54289	True	False	0	0	0	1	0	0	0	1	0
CACNA2D2	Q9NY47	True	False	0	0	0	1	0	0	0	1	0
CACNA2D3	Q8IZS8	True	False	0	0	0	1	0	0	0	1	0
CACNA2D4	Q7Z3S7	True	False	0	0	0	1	0	0	0	1	0
CACNG1	Q06432	True	False	0	0	1	0	0	0	0	1	1
CACNG2	Q9Y698	True	False	0	0	1	0	0	0	0	1	1
CACNG3	O60359	True	False	0	0	1	0	0	0	0	0	1
CACNG4	Q9UBN1	True	False	0	0	1	0	0	0	0	1	1
CACNG5	Q9UF02	True	False	0	0	1	0	0	0	0	0	1
CACNG6	Q9BXT2	True	False	0	0	1	0	0	0	0	0	1
CACNG7	P62955	True	False	0	0	1	0	0	0	0	0	1
CACNG8	Q8WXS5	True	False	0	0	1	0	0	0	0	0	1
CADM1	Q9BY67	True	False	0	0	0	1	0	0	0	1	0
CADM2	Q8N3J6	True	False	0	0	0	1	0	0	0	1	0
CADM3	Q8N126	True	False	0	0	0	1	0	0	0	1	0
CADM4	Q8NFZ8	True	False	0	0	0	1	0	0	0	1	0
CALCR	P30988	True	False	0	1	0	0	0	0	0	1	0
CALCRL	Q16602	True	False	0	1	0	0	0	0	0	1	0
CALHM1	Q8IU99	True	False	0	0	1	0	0	0	0	1	1
CALHM2	Q9HA72	True	False	0	0	1	0	0	0	0	0	1
CALHM3	Q86XJ0	True	False	0	0	1	0	0	0	0	1	1
CALHM4	Q5JW98	True	False	0	0	1	0	0	0	0	0	1
CALHM5	Q8N5C1	True	False	0	0	1	0	0	0	0	0	1
CALHM6	Q5R3K3	True	False	0	0	1	0	0	0	0	0	1
CALR	P27797	True	True	0	0	0	0	1	0	0	1	0
CALY	Q9NYX4	True	False	0	0	0	1	0	0	0	1	1
CAMKV	Q8NCB2	True	False	0	0	0	0	0	0	1	0	0
CAMP	P49913	True	False	0	0	0	0	1	0	0	0	0
CANT1	Q8WVQ1	True	False	0	0	0	1	0	0	0	1	1
CANX	P27824	True	False	0	0	0	1	0	0	0	0	0
CAPRIN1	Q14444	True	False	0	0	0	0	0	0	1	1	0
CASR	P41180	True	False	0	1	0	0	0	0	0	1	0
CATIP	Q7Z7H3	True	False	0	0	0	0	0	0	1	0	0
CATSPER1	Q8NEC5	True	False	0	0	1	0	0	0	0	0	1
CATSPER2	Q96P56	True	False	0	0	1	0	0	0	0	0	1
CATSPER3	Q86XQ3	True	False	0	0	1	0	0	0	0	0	1
CATSPER4	Q7RTX7	True	False	0	0	1	0	0	0	0	0	1
CATSPERB	Q9H7T0	True	False	0	0	0	1	0	0	0	1	0
CATSPERD	Q86XM0	True	False	0	0	0	1	0	0	0	1	0
CATSPERE	Q5SY80	True	False	0	0	0	1	0	0	0	1	0
CATSPERG	Q6ZRH7	True	False	0	0	0	1	0	0	0	1	0
CATSPERH	E9PQX1	True	False	0	0	1	0	0	0	0	0	0
CATSPERQ	Q2WGJ8	True	False	0	0	1	0	0	0	0	0	1
CATSPERT	Q53TS8	True	False	0	0	0	0	0	0	1	0	0
CATSPERZ	Q9NTU4	True	False	0	0	0	0	0	0	1	0	0
CAV1	Q03135	True	False	0	0	0	0	0	0	1	0	0
CAV2	P51636	True	False	0	0	0	0	0	0	1	0	0
CAV3	P56539	True	False	0	0	0	0	0	0	1	0	0
CAVIN1	Q6NZI2	True	False	0	0	0	0	0	0	1	0	0
CAVIN2	O95810	True	False	0	0	0	0	0	0	1	0	0
CBARP	Q8N350	True	False	0	0	0	1	0	0	0	1	1
CBLN1	P23435	True	False	0	0	0	0	1	0	0	1	0
CBLN2	Q8IUK8	True	False	0	0	0	0	1	0	0	1	0
CBLN3	Q6UW01	True	False	0	0	0	0	1	0	0	1	0
CBX3	Q13185	True	False	0	0	0	0	0	0	1	0	0
CCDC167	Q9P0B6	True	False	0	0	0	1	0	0	0	0	1
CCDC188	H7C350	True	False	0	0	0	1	0	0	0	0	1
CCDC198	Q9NVL8	True	False	0	0	0	0	0	1	0	0	0
CCDC25	Q86WR0	True	False	0	0	0	1	0	0	0	0	0
CCDC3	Q9BQI4	True	False	0	0	0	0	1	0	0	1	0
CCDC54	Q8NEL0	True	False	0	0	0	0	0	0	1	0	0
CCDC70	Q6NSX1	True	False	0	0	0	0	0	0	1	0	0
CCDC78	A2IDD5	True	False	0	0	0	0	0	0	1	0	0
CCDC80	Q76M96	True	False	0	0	0	0	1	0	0	0	0
CCDC81	Q6ZN84	True	False	0	0	0	0	0	0	1	0	0
CCKAR	P32238	True	False	0	1	0	0	0	0	0	1	1
CCKBR	P32239	True	False	0	1	0	0	0	0	0	1	1
CCL21	O00585	True	False	0	0	0	0	1	0	0	0	0
CCL25	O15444	True	False	0	0	0	0	1	0	0	0	0
CCL27	Q9Y4X3	True	False	0	0	0	0	1	0	0	0	0
CCL5	P13501	True	False	0	0	0	0	1	0	0	1	0
CCN1	O00622	True	False	0	0	0	0	1	0	0	0	0
CCN2	P29279	True	False	0	0	0	0	1	0	0	1	0
CCN3	P48745	True	False	0	0	0	0	1	0	0	1	0
CCN5	O76076	True	False	0	0	0	0	1	0	0	0	0
CCN6	O95389	True	False	0	0	0	0	1	0	0	1	0
CCNY	Q8ND76	True	False	0	0	0	0	0	1	0	0	0
CCNYL1	Q8N7R7	True	False	0	0	0	0	0	0	1	0	0
CCNYL1B	A0A8V8TMC4	True	False	0	0	0	0	0	0	1	0	0
CCPG1	Q9ULG6	True	False	0	0	0	1	0	0	0	0	1
CCR1	P32246	True	False	0	1	0	0	0	0	0	1	1
CCR10	P46092	True	False	0	1	0	0	0	0	0	0	1
CCR2	P41597	True	False	0	1	0	0	0	0	0	1	1
CCR3	P51677	True	False	0	1	0	0	0	0	0	0	1
CCR4	P51679	True	False	0	1	0	0	0	0	0	1	1
CCR5	P51681	True	False	0	1	0	0	0	0	0	1	1
CCR6	P51684	True	False	0	1	0	0	0	0	0	1	1
CCR7	P32248	True	False	0	1	0	0	0	0	0	1	0
CCR8	P51685	True	True	0	1	0	0	0	0	0	0	1
CCR9	P51686	True	False	0	1	0	0	0	0	0	1	1
CCRL2	O00421	True	False	0	1	0	0	0	0	0	1	1
CCT5	P48643	True	False	0	0	0	0	0	0	1	0	0
CCT7	Q99832	True	False	0	0	0	0	0	0	1	0	0
CD101	Q93033	True	False	0	0	0	1	0	0	0	1	0
CD109	Q6YHK3	True	False	1	0	0	0	0	0	0	1	0
CD14	P08571	True	False	1	0	0	0	0	0	0	1	0
CD151	P48509	True	False	0	0	1	0	0	0	0	1	1
CD160	O95971	True	False	1	0	0	0	0	0	0	1	0
CD163	Q86VB7	True	False	0	0	0	1	0	0	0	1	0
CD163L1	Q9NR16	True	False	0	0	0	1	0	0	0	1	0
CD164	Q04900	True	False	0	0	0	1	0	0	0	1	0
CD164L2	Q6UWJ8	True	False	0	0	0	1	0	0	0	1	0
CD177	Q8N6Q3	True	False	1	0	0	0	0	0	0	1	0
CD180	Q99467	True	False	0	0	0	1	0	0	0	1	0
CD19	P15391	True	True	0	0	0	1	0	0	0	1	0
CD1A	P06126	True	False	0	0	0	1	0	0	0	1	0
CD1B	P29016	True	False	0	0	0	1	0	0	0	1	0
CD1C	P29017	True	False	0	0	0	1	0	0	0	1	0
CD1D	P15813	True	False	0	0	0	1	0	0	0	1	0
CD1E	P15812	True	False	0	0	0	1	0	0	0	1	0
CD2	P06729	True	False	0	0	0	1	0	0	0	1	0
CD200	P41217	True	False	0	0	0	1	0	0	0	1	0
CD200R1	Q8TD46	True	False	0	0	0	1	0	0	0	1	0
CD200R1L	Q6Q8B3	True	False	0	0	0	1	0	0	0	1	0
CD207	Q9UJ71	True	False	0	0	0	1	0	0	0	1	1
CD209	Q9NNX6	True	False	0	0	0	1	0	0	0	1	1
CD22	P20273	True	False	0	0	0	1	0	0	0	1	0
CD226	Q15762	True	False	0	0	0	1	0	0	0	1	0
CD24	P25063	True	True	1	0	0	0	0	0	0	1	0
CD244	Q9BZW8	True	False	0	0	0	1	0	0	0	1	0
CD247	P20963	True	False	0	0	0	1	0	0	0	0	0
CD248	Q9HCU0	True	False	0	0	0	1	0	0	0	1	0
CD27	P26842	True	False	0	0	0	1	0	0	0	1	0
CD274	Q9NZQ7	True	False	0	0	0	1	0	0	0	1	0
CD276	Q5ZPR3	True	True	0	0	0	1	0	0	0	1	0
CD28	P10747	True	False	0	0	0	1	0	0	0	1	0
CD300A	Q9UGN4	True	False	0	0	0	1	0	0	0	1	0
CD300C	Q08708	True	False	0	0	0	1	0	0	0	1	0
CD300E	Q496F6	True	False	0	0	0	1	0	0	0	1	0
CD300H	A0A0K2S4Q6	True	False	0	0	0	1	0	0	0	1	0
CD300LB	A8K4G0	True	False	0	0	0	1	0	0	0	0	0
CD300LD	Q6UXZ3	True	False	0	0	0	1	0	0	0	1	0
CD300LF	Q8TDQ1	True	False	0	0	0	1	0	0	0	1	0
CD300LG	Q6UXG3	True	False	0	0	0	1	0	0	0	1	0
CD302	Q8IX05	True	False	0	0	0	1	0	0	0	1	0
CD320	Q9NPF0	True	False	0	0	0	1	0	0	0	1	0
CD33	P20138	True	False	0	0	0	1	0	0	0	1	0
CD34	P28906	True	False	0	0	0	1	0	0	0	1	0
CD36	P16671	True	False	0	0	1	0	0	0	0	1	1
CD37	P11049	True	False	0	0	1	0	0	0	0	1	1
CD38	P28907	True	False	0	0	0	1	0	0	0	1	1
CD3D	P04234	True	False	0	0	0	1	0	0	0	1	0
CD3E	P07766	True	False	0	0	0	1	0	0	0	0	0
CD3G	P09693	True	False	0	0	0	1	0	0	0	1	0
CD4	P01730	True	False	0	0	0	1	0	0	0	1	0
CD40	P25942	True	False	0	0	0	1	0	0	0	1	0
CD40LG	P29965	True	False	0	0	0	1	0	0	0	1	1
CD44	P16070	True	False	0	0	0	1	0	0	0	1	0
CD46	P15529	True	False	0	0	0	1	0	0	0	1	0
CD47	Q08722	True	False	0	0	1	0	0	0	0	1	0
CD48	P09326	True	False	1	0	0	0	0	0	0	1	0
CD5	P06127	True	False	0	0	0	1	0	0	0	1	0
CD52	P31358	True	False	1	0	0	0	0	0	0	1	0
CD53	P19397	True	False	0	0	1	0	0	0	0	1	1
CD55	P08174	True	False	1	0	0	0	0	0	0	1	0
CD58	P19256	True	False	0	0	0	1	0	0	0	1	0
CD59	P13987	True	False	1	0	0	0	0	0	0	1	0
CD5L	O43866	True	False	0	0	0	0	1	0	0	0	0
CD6	P30203	True	False	0	0	0	1	0	0	0	1	0
CD63	P08962	True	True	0	0	1	0	0	0	0	1	1
CD68	P34810	True	True	0	0	0	1	0	0	0	1	0
CD69	Q07108	True	False	0	0	0	1	0	0	0	1	1
CD7	P09564	True	False	0	0	0	1	0	0	0	1	0
CD70	P32970	True	False	0	0	0	1	0	0	0	1	1
CD72	P21854	True	False	0	0	0	1	0	0	0	1	1
CD74	P04233	True	True	0	0	0	1	0	0	0	1	1
CD79A	P11912	True	False	0	0	0	1	0	0	0	1	0
CD79B	P40259	True	False	0	0	0	1	0	0	0	1	0
CD80	P33681	True	False	0	0	0	1	0	0	0	1	0
CD81	P60033	True	False	0	0	1	0	0	0	0	0	1
CD82	P27701	True	False	0	0	1	0	0	0	0	1	1
CD83	Q01151	True	False	0	0	0	1	0	0	0	1	0
CD84	Q9UIB8	True	False	0	0	0	1	0	0	0	1	0
CD86	P42081	True	False	0	0	0	1	0	0	0	1	0
CD8A	P01732	True	False	0	0	0	1	0	0	0	0	0
CD8B	P10966	True	False	0	0	0	1	0	0	0	1	0
CD8B2	A6NJW9	True	False	0	0	0	1	0	0	0	1	0
CD9	P21926	True	False	0	0	1	0	0	0	0	1	1
CD93	Q9NPY3	True	False	0	0	0	1	0	0	0	1	0
CD96	P40200	True	False	0	0	0	1	0	0	0	1	0
CD99	P14209	True	False	0	0	0	1	0	0	0	0	0
CD99L2	Q8TCZ2	True	False	0	0	0	1	0	0	0	1	0
CDC37	Q16543	True	False	0	0	0	0	0	0	1	0	0
CDC50A	Q9NV96	True	False	0	0	1	0	0	0	0	1	1
CDC50B	Q3MIR4	True	False	0	0	1	0	0	0	0	1	1
CDCP1	Q9H5V8	True	False	0	0	0	1	0	0	0	1	0
CDCP2	Q5VXM1	True	False	0	0	0	1	0	0	0	1	0
CDH1	P12830	True	False	0	0	0	1	0	0	0	1	0
CDH10	Q9Y6N8	True	False	0	0	0	1	0	0	0	1	0
CDH11	P55287	True	False	0	0	0	1	0	0	0	1	0
CDH12	P55289	True	False	0	0	0	1	0	0	0	1	0
CDH13	P55290	True	False	1	0	0	0	0	0	0	1	0
CDH15	P55291	True	False	0	0	0	1	0	0	0	1	0
CDH16	O75309	True	False	0	0	0	1	0	0	0	1	0
CDH17	Q12864	True	False	0	0	0	1	0	0	0	1	0
CDH18	Q13634	True	False	0	0	0	1	0	0	0	1	0
CDH19	Q9H159	True	False	0	0	0	1	0	0	0	1	0
CDH2	P19022	True	False	0	0	0	1	0	0	0	1	0
CDH20	Q9HBT6	True	False	0	0	0	1	0	0	0	1	0
CDH22	Q9UJ99	True	False	0	0	0	1	0	0	0	1	0
CDH23	Q9H251	True	False	0	0	0	1	0	0	0	1	0
CDH24	Q86UP0	True	False	0	0	0	1	0	0	0	1	0
CDH26	Q8IXH8	True	False	0	0	0	1	0	0	0	1	0
CDH3	P22223	True	False	0	0	0	1	0	0	0	1	0
CDH4	P55283	True	False	0	0	0	1	0	0	0	1	0
CDH5	P33151	True	False	0	0	0	1	0	0	0	1	0
CDH6	P55285	True	False	0	0	0	1	0	0	0	1	0
CDH7	Q9ULB5	True	False	0	0	0	1	0	0	0	1	0
CDH8	P55286	True	False	0	0	0	1	0	0	0	1	0
CDH9	Q9ULB4	True	False	0	0	0	1	0	0	0	1	0
CDHR1	Q96JP9	True	False	0	0	0	1	0	0	0	1	0
CDHR2	Q9BYE9	True	False	0	0	0	1	0	0	0	1	0
CDHR3	Q6ZTQ4	True	False	0	0	0	1	0	0	0	1	0
CDHR4	A6H8M9	True	False	0	0	0	1	0	0	0	1	0
CDHR5	Q9HBB8	True	False	0	0	0	1	0	0	0	1	0
CDK14	O94921	True	False	0	0	0	0	0	0	1	0	0
CDNF	Q49AH0	True	False	0	0	0	0	1	0	0	0	0
CDON	Q4KMG0	True	False	0	0	0	1	0	0	0	1	0
CDSN	Q15517	True	False	0	0	0	0	1	0	0	1	0
CDV3	Q9UKY7	True	False	0	0	0	0	0	0	1	0	0
CEACAM1	P13688	True	False	0	0	0	1	0	0	0	1	0
CEACAM18	A8MTB9	True	False	0	0	0	0	1	0	0	1	0
CEACAM19	Q7Z692	True	False	0	0	0	1	0	0	0	1	0
CEACAM20	Q6UY09	True	False	0	0	0	1	0	0	0	1	0
CEACAM21	Q3KPI0	True	False	0	0	0	1	0	0	0	1	0
CEACAM3	P40198	True	False	0	0	0	1	0	0	0	1	0
CEACAM4	O75871	True	False	0	0	0	1	0	0	0	1	0
CEACAM5	P06731	True	True	1	0	0	0	0	0	0	1	0
CEACAM6	P40199	True	True	1	0	0	0	0	0	0	1	0
CEACAM7	Q14002	True	False	1	0	0	0	0	0	0	1	0
CEACAM8	P31997	True	False	1	0	0	0	0	0	0	1	0
CELA1	Q9UNI1	True	False	0	0	0	0	1	0	0	1	0
CELSR1	Q9NYQ6	True	False	0	1	0	0	0	0	0	1	0
CELSR2	Q9HCU4	True	False	0	1	0	0	0	0	0	1	0
CELSR3	Q9NYQ7	True	False	0	1	0	0	0	0	0	1	0
CEMIP	Q8WUJ3	True	False	0	0	0	0	1	0	0	1	0
CEMIP2	Q9UHN6	True	False	0	0	0	1	0	0	0	1	1
CENPF	P49454	True	False	0	0	0	0	0	1	0	0	0
CERCAM	Q5T4B2	True	False	0	0	0	0	1	0	0	1	0
CFAP95	Q5VTT2	True	False	0	0	0	1	0	0	0	1	0
CFC1	P0CG37	True	False	1	0	0	0	0	0	0	1	0
CFC1B	P0CG36	True	False	0	0	0	0	1	0	0	1	0
CFHR2	P36980	True	False	0	0	0	0	1	0	0	1	0
CFHR5	Q9BXR6	True	False	0	0	0	0	1	0	0	1	0
CFP	P27918	True	False	0	0	0	0	1	0	0	1	0
CFTR	P13569	True	False	0	0	1	0	0	0	0	1	1
CGAS	Q8N884	True	False	0	0	0	0	0	0	1	0	0
CGB1	A6NKQ9	True	False	0	0	0	0	1	0	0	1	0
CGB2	Q6NT52	True	False	0	0	0	0	1	0	0	1	0
CHAT	P28329	True	False	0	0	0	0	0	0	1	0	0
CHGB	P05060	True	False	0	0	0	0	1	0	0	1	0
CHIA	Q9BZP6	True	False	0	0	0	0	1	0	0	0	0
CHIC2	Q9UKJ5	True	False	0	0	0	0	0	0	1	0	0
CHID1	Q9BWS9	True	False	0	0	0	0	1	0	0	0	0
CHL1	O00533	True	False	0	0	0	1	0	0	0	1	0
CHLSN	Q9BRJ6	True	False	0	0	0	0	0	0	1	0	0
CHMP2B	Q9UQN3	True	False	0	0	0	0	0	0	1	0	0
CHMP5	Q9NZZ3	True	False	0	0	0	0	0	0	1	0	0
CHMP6	Q96FZ7	True	False	0	0	0	0	0	1	0	0	0
CHODL	Q9H9P2	True	False	0	0	0	1	0	0	0	1	0
CHRDL1	Q9BU40	True	False	0	0	0	0	1	0	0	1	0
CHRFAM7A	Q494W8	True	False	0	0	1	0	0	0	0	0	1
CHRM1	P11229	True	False	0	1	0	0	0	0	0	1	1
CHRM2	P08172	True	False	0	1	0	0	0	0	0	1	1
CHRM3	P20309	True	False	0	1	0	0	0	0	0	1	1
CHRM4	P08173	True	False	0	1	0	0	0	0	0	1	1
CHRM5	P08912	True	False	0	1	0	0	0	0	0	1	1
CHRNA1	P02708	True	False	0	0	1	0	0	0	0	1	0
CHRNA10	Q9GZZ6	True	False	0	0	1	0	0	0	0	1	0
CHRNA2	Q15822	True	False	0	0	1	0	0	0	0	1	0
CHRNA3	P32297	True	False	0	0	1	0	0	0	0	1	0
CHRNA4	P43681	True	False	0	0	1	0	0	0	0	1	0
CHRNA5	P30532	True	False	0	0	1	0	0	0	0	1	0
CHRNA6	Q15825	True	False	0	0	1	0	0	0	0	1	0
CHRNA7	P36544	True	False	0	0	1	0	0	0	0	1	0
CHRNA9	Q9UGM1	True	False	0	0	1	0	0	0	0	1	0
CHRNB1	P11230	True	False	0	0	1	0	0	0	0	1	0
CHRNB2	P17787	True	False	0	0	1	0	0	0	0	1	0
CHRNB3	Q05901	True	False	0	0	1	0	0	0	0	1	0
CHRNB4	P30926	True	False	0	0	1	0	0	0	0	1	0
CHRND	Q07001	True	False	0	0	1	0	0	0	0	1	0
CHRNE	Q04844	True	False	0	0	1	0	0	0	0	1	0
CHRNG	P07510	True	False	0	0	1	0	0	0	0	1	0
CHST15	Q7LFX5	True	False	0	0	0	1	0	0	0	1	1
CIMIP2C	A6NJV1	True	False	0	0	0	0	0	0	1	0	0
CIP2A	Q8TCG1	True	False	0	0	0	0	0	0	1	0	0
CIRBP	Q14011	True	False	0	0	0	0	0	0	1	0	0
CIROP	A0A1B0GTW7	True	False	0	0	0	1	0	0	0	1	0
CIROZ	Q8N9H9	True	False	0	0	0	0	1	0	0	0	0
CIST1	A0A2R8Y7Y5	True	False	0	0	0	1	0	0	0	0	0
CKAP4	Q07065	True	False	0	0	0	1	0	0	0	0	1
CKAP5	Q14008	True	False	0	0	0	0	0	0	1	0	0
CKLF	Q9UBR5	True	False	0	0	1	0	0	0	0	0	1
CLCA1	A8K7I4	True	False	0	0	0	0	1	0	0	1	0
CLCA2	Q9UQC9	True	False	0	0	0	1	0	0	0	1	0
CLCA4	Q14CN2	True	False	0	0	0	1	0	0	0	1	0
CLCC1	Q96S66	True	False	0	0	1	0	0	0	0	0	0
CLCN1	P35523	True	False	0	0	1	0	0	0	0	0	1
CLCN3	P51790	True	False	0	0	1	0	0	0	0	1	1
CLCN7	P51798	True	False	0	0	1	0	0	0	0	0	1
CLCNKA	P51800	True	False	0	0	1	0	0	0	0	0	1
CLCNKB	P51801	True	False	0	0	1	0	0	0	0	1	1
CLDN1	O95832	True	False	0	0	1	0	0	0	0	0	1
CLDN10	P78369	True	False	0	0	1	0	0	0	0	0	1
CLDN11	O75508	True	False	0	0	1	0	0	0	0	0	1
CLDN12	P56749	True	False	0	0	1	0	0	0	0	0	1
CLDN14	O95500	True	False	0	0	1	0	0	0	0	0	1
CLDN15	P56746	True	False	0	0	1	0	0	0	0	0	1
CLDN16	Q9Y5I7	True	False	0	0	1	0	0	0	0	0	1
CLDN17	P56750	True	False	0	0	1	0	0	0	0	0	1
CLDN18	P56856	True	True	0	0	1	0	0	0	0	0	1
CLDN19	Q8N6F1	True	False	0	0	1	0	0	0	0	0	1
CLDN2	P57739	True	False	0	0	1	0	0	0	0	0	1
CLDN20	P56880	True	False	0	0	1	0	0	0	0	0	1
CLDN22	Q8N7P3	True	False	0	0	1	0	0	0	0	0	1
CLDN23	Q96B33	True	False	0	0	1	0	0	0	0	0	1
CLDN24	A6NM45	True	False	0	0	1	0	0	0	0	0	1
CLDN25	C9JDP6	True	False	0	0	1	0	0	0	0	0	1
CLDN3	O15551	True	False	0	0	1	0	0	0	0	0	1
CLDN34	H7C241	True	False	0	0	1	0	0	0	0	0	1
CLDN4	O14493	True	False	0	0	1	0	0	0	0	0	1
CLDN5	O00501	True	False	0	0	1	0	0	0	0	0	1
CLDN6	P56747	True	True	0	0	1	0	0	0	0	0	1
CLDN7	O95471	True	False	0	0	1	0	0	0	0	0	1
CLDN8	P56748	True	False	0	0	1	0	0	0	0	0	1
CLDN9	O95484	True	False	0	0	1	0	0	0	0	0	1
CLDND1	Q9NY35	True	False	0	0	1	0	0	0	0	1	1
CLDND2	Q8NHS1	True	False	0	0	1	0	0	0	0	0	1
CLEC10A	Q8IUN9	True	False	0	0	0	1	0	0	0	1	1
CLEC12A	Q5QGZ9	True	False	0	0	0	1	0	0	0	1	1
CLEC12B	Q2HXU8	True	False	0	0	0	1	0	0	0	1	1
CLEC14A	Q86T13	True	False	0	0	0	1	0	0	0	1	0
CLEC17A	Q6ZS10	True	False	0	0	0	1	0	0	0	1	1
CLEC18B	Q6UXF7	True	False	0	0	0	0	1	0	0	1	0
CLEC18C	Q8NCF0	True	False	0	0	0	0	1	0	0	1	0
CLEC19A	Q6UXS0	True	False	0	0	0	0	1	0	0	1	0
CLEC1A	Q8NC01	True	False	0	0	0	1	0	0	0	1	1
CLEC1B	Q9P126	True	False	0	0	0	1	0	0	0	1	1
CLEC20A	Q6ZU45	True	False	0	0	0	0	1	0	0	0	0
CLEC2A	Q6UVW9	True	False	0	0	0	1	0	0	0	1	1
CLEC2B	Q92478	True	False	0	0	0	1	0	0	0	1	0
CLEC2D	Q9UHP7	True	False	0	0	0	1	0	0	0	1	1
CLEC2L	P0C7M8	True	False	0	0	0	1	0	0	0	0	1
CLEC3A	O75596	True	False	0	0	0	0	1	0	0	0	0
CLEC3B	P05452	True	False	0	0	0	0	1	0	0	1	0
CLEC4A	Q9UMR7	True	False	0	0	0	1	0	0	0	1	1
CLEC4C	Q8WTT0	True	False	0	0	0	1	0	0	0	1	1
CLEC4D	Q8WXI8	True	False	0	0	0	1	0	0	0	1	0
CLEC4E	Q9ULY5	True	False	0	0	0	1	0	0	0	1	1
CLEC4F	Q8N1N0	True	False	0	0	0	1	0	0	0	1	1
CLEC4G	Q6UXB4	True	False	0	0	0	1	0	0	0	1	1
CLEC4M	Q9H2X3	True	False	0	0	0	1	0	0	0	1	1
CLEC5A	Q9NY25	True	False	0	0	0	1	0	0	0	1	1
CLEC6A	Q6EIG7	True	False	0	0	0	1	0	0	0	1	1
CLEC7A	Q9BXN2	True	False	0	0	0	1	0	0	0	1	1
CLEC9A	Q6UXN8	True	False	0	0	0	1	0	0	0	1	1
CLECL1	Q8IZS7	True	False	0	0	0	1	0	0	0	1	0
CLIC1	O00299	True	False	0	0	0	1	0	0	0	0	0
CLIC2	O15247	True	False	0	0	0	1	0	0	0	0	0
CLIC3	O95833	True	False	0	0	0	1	0	0	0	0	0
CLIC4	Q9Y696	True	False	0	0	0	1	0	0	0	0	0
