ncbi_gene_id	gene_symbol	synonyms	chromosome	map_location	description	dbXrefs	hgnc_id	ensembl_gene	mim
164	AP1G1	ADTG|CLAPG1|USRISD	16	16q22.2	adaptor related protein complex 1 subunit gamma 1	MIM:603533|HGNC:HGNC:555|Ensembl:ENSG00000166747|AllianceGenome:HGNC:555	HGNC:555	ENSG00000166747	603533
165	AEBP1	ACLP	7	7p13	AE binding protein 1	MIM:602981|HGNC:HGNC:303|Ensembl:ENSG00000106624|AllianceGenome:HGNC:303	HGNC:303	ENSG00000106624	602981
166	TLE5	AES|AES-1|AES-2|ESP1|GRG|GRG5|Grg-5	19	19p13.3	TLE family member 5, transcriptional modulator	MIM:600188|HGNC:HGNC:307|Ensembl:ENSG00000104964|AllianceGenome:HGNC:307	HGNC:307	ENSG00000104964	600188
167	CRISP1	AEGL1|ARP|CRISP-1|HEL-S-57|HSCRISP1D|HSCRISP1G|HUMARP	6	6p12.3	cysteine rich secretory protein 1	MIM:601193|HGNC:HGNC:304|Ensembl:ENSG00000124812|AllianceGenome:HGNC:304	HGNC:304	ENSG00000124812	601193
173	AFM	ALB2|ALBA|ALF	4	4q13.3	afamin	MIM:104145|HGNC:HGNC:316|Ensembl:ENSG00000079557|AllianceGenome:HGNC:316	HGNC:316	ENSG00000079557	104145
174	AFP	AFPD|FETA|HPAFP	4	4q13.3	alpha fetoprotein	MIM:104150|HGNC:HGNC:317|Ensembl:ENSG00000081051|AllianceGenome:HGNC:317	HGNC:317	ENSG00000081051	104150
175	AGA	AGU|ASRG|GA	4	4q34.3	aspartylglucosaminidase	MIM:613228|HGNC:HGNC:318|Ensembl:ENSG00000038002|AllianceGenome:HGNC:318	HGNC:318	ENSG00000038002	613228
176	ACAN	AGC1|AGCAN|CSPG1|CSPGCP|MSK16|SEDK|SSOAOD	15	15q26.1	aggrecan	MIM:155760|HGNC:HGNC:319|Ensembl:ENSG00000157766|AllianceGenome:HGNC:319	HGNC:319	ENSG00000157766	155760
177	AGER	RAGE|SCARJ1|sRAGE	6	6p21.32	advanced glycosylation end-product specific receptor	MIM:600214|HGNC:HGNC:320|Ensembl:ENSG00000204305|AllianceGenome:HGNC:320	HGNC:320	ENSG00000204305	600214
178	AGL	GDE	1	1p21.2	amylo-alpha-1,6-glucosidase and 4-alpha-glucanotransferase	MIM:610860|HGNC:HGNC:321|Ensembl:ENSG00000162688|AllianceGenome:HGNC:321	HGNC:321	ENSG00000162688	610860
181	AGRP	AGRT|ART|ASIP2	16	16q22.1	agouti related neuropeptide	MIM:602311|HGNC:HGNC:330|Ensembl:ENSG00000159723|AllianceGenome:HGNC:330	HGNC:330	ENSG00000159723	602311
182	JAG1	AGS|AGS1|AHD|AWS|CD339|CMT2HH|DCHE|HJ1|JAGL1	20	20p12.2	jagged canonical Notch ligand 1	MIM:601920|HGNC:HGNC:6188|Ensembl:ENSG00000101384|AllianceGenome:HGNC:6188	HGNC:6188	ENSG00000101384	601920
183	AGT	ANHU|SERPINA8|hFLT1	1	1q42.2	angiotensinogen	MIM:106150|HGNC:HGNC:333|Ensembl:ENSG00000135744|AllianceGenome:HGNC:333	HGNC:333	ENSG00000135744	106150
185	AGTR1	AG2S|AGTR1B|AT1|AT1AR|AT1B|AT1BR|AT1R|AT2R1|ATR1|HAT1R	3	3q24	angiotensin II receptor type 1	MIM:106165|HGNC:HGNC:336|Ensembl:ENSG00000144891|AllianceGenome:HGNC:336	HGNC:336	ENSG00000144891	106165
186	AGTR2	AT2|ATGR2|MRX88	X	Xq23	angiotensin II receptor type 2	MIM:300034|HGNC:HGNC:338|Ensembl:ENSG00000180772|AllianceGenome:HGNC:338	HGNC:338	ENSG00000180772	300034
187	APLNR	AGTRL1|APJ|APJR|HG11	11	11q12.1	apelin receptor	MIM:600052|HGNC:HGNC:339|Ensembl:ENSG00000134817|AllianceGenome:HGNC:339	HGNC:339	ENSG00000134817	600052
189	AGXT	AGT|AGT1|AGXT1|PH1|SPAT|SPT|Ser-PyrAT|TLH6	2	2q37.3	alanine--glyoxylate aminotransferase	MIM:604285|HGNC:HGNC:341|Ensembl:ENSG00000172482|AllianceGenome:HGNC:341	HGNC:341	ENSG00000172482	604285
190	NR0B1	AHC|AHCH|AHX|DAX-1|DAX1|DSS|GTD|HHG|NROB1|SRXY2	X	Xp21.2	nuclear receptor subfamily 0 group B member 1	MIM:300473|HGNC:HGNC:7960|Ensembl:ENSG00000169297|AllianceGenome:HGNC:7960	HGNC:7960	ENSG00000169297	300473
191	AHCY	SAHH|adoHcyase	20	20q11.22	adenosylhomocysteinase	MIM:180960|HGNC:HGNC:343|Ensembl:ENSG00000101444|AllianceGenome:HGNC:343	HGNC:343	ENSG00000101444	180960
196	AHR	FVH3|RP85|bHLHe76	7	7p21.1	aryl hydrocarbon receptor	MIM:600253|HGNC:HGNC:348|Ensembl:ENSG00000106546|AllianceGenome:HGNC:348	HGNC:348	ENSG00000106546	600253
197	AHSG	A2HS|AHS|APMR1|FETUA|HSGA	3	3q27.3	alpha 2-HS glycoprotein	MIM:138680|HGNC:HGNC:349|Ensembl:ENSG00000145192|AllianceGenome:HGNC:349	HGNC:349	ENSG00000145192	138680
199	AIF1	AIF-1|IBA1|IRT-1|IRT1	6	6p21.33	allograft inflammatory factor 1	MIM:601833|HGNC:HGNC:352|Ensembl:ENSG00000204472|AllianceGenome:HGNC:352	HGNC:352	ENSG00000204472	601833
202	CRYBG1	AIM1|ST4	6	6q21	crystallin beta-gamma domain containing 1	MIM:601797|HGNC:HGNC:356|Ensembl:ENSG00000112297|AllianceGenome:HGNC:356	HGNC:356	ENSG00000112297	601797
203	AK1	ADK|Adk1|CNSHA3|HTL-S-58j	9	9q34.11	adenylate kinase 1	MIM:103000|HGNC:HGNC:361|Ensembl:ENSG00000106992|AllianceGenome:HGNC:361	HGNC:361	ENSG00000106992	103000
204	AK2	ADK2	1	1p35.1	adenylate kinase 2	MIM:103020|HGNC:HGNC:362|Ensembl:ENSG00000004455|AllianceGenome:HGNC:362	HGNC:362	ENSG00000004455	103020
205	AK4	AK 4|AK3|AK3L1|AK3L2	1	1p31.3	adenylate kinase 4	MIM:103030|HGNC:HGNC:363|Ensembl:ENSG00000162433|AllianceGenome:HGNC:363	HGNC:363	ENSG00000162433	103030
207	AKT1	AKT|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	14	14q32.33	AKT serine/threonine kinase 1	MIM:164730|HGNC:HGNC:391|Ensembl:ENSG00000142208|AllianceGenome:HGNC:391	HGNC:391	ENSG00000142208	164730
208	AKT2	HIHGHH|PKBB|PKBBETA|PRKBB|RAC-BETA	19	19q13.2	AKT serine/threonine kinase 2	MIM:164731|HGNC:HGNC:392|Ensembl:ENSG00000105221|AllianceGenome:HGNC:392	HGNC:392	ENSG00000105221	164731
210	ALAD	ALADH|PBGS	9	9q32	aminolevulinate dehydratase	MIM:125270|HGNC:HGNC:395|Ensembl:ENSG00000148218|AllianceGenome:HGNC:395	HGNC:395	ENSG00000148218	125270
211	ALAS1	ALAS|ALAS-H|ALAS3|ALASH|MIG4	3	3p21.2	5'-aminolevulinate synthase 1	MIM:125290|HGNC:HGNC:396|Ensembl:ENSG00000023330|AllianceGenome:HGNC:396	HGNC:396	ENSG00000023330	125290
212	ALAS2	ALAS-E|ALASE|ANH1|ASB|SIDBA1|XLDPP|XLEPP|XLSA	X	Xp11.21	5'-aminolevulinate synthase 2	MIM:301300|HGNC:HGNC:397|Ensembl:ENSG00000158578|AllianceGenome:HGNC:397	HGNC:397	ENSG00000158578	301300
213	ALB	FDAHT|HSA|PRO0883|PRO0903|PRO1341	4	4q13.3	albumin	MIM:103600|HGNC:HGNC:399|Ensembl:ENSG00000163631|AllianceGenome:HGNC:399	HGNC:399	ENSG00000163631	103600
214	ALCAM	CD166|MEMD	3	3q13.11	activated leukocyte cell adhesion molecule	MIM:601662|HGNC:HGNC:400|Ensembl:ENSG00000170017|AllianceGenome:HGNC:400	HGNC:400	ENSG00000170017	601662
215	ABCD1	ABC42|ALD|ALDP|AMN	X	Xq28	ATP binding cassette subfamily D member 1	MIM:300371|HGNC:HGNC:61|Ensembl:ENSG00000101986|AllianceGenome:HGNC:61	HGNC:61	ENSG00000101986	300371
216	ALDH1A1	ALDC|ALDH-E1|ALDH1|ALDH11|HEL-9|HEL-S-53e|HEL12|PUMB1|RALDH1	9	9q21.13	aldehyde dehydrogenase 1 family member A1	MIM:100640|HGNC:HGNC:402|Ensembl:ENSG00000165092|AllianceGenome:HGNC:402	HGNC:402	ENSG00000165092	100640
217	ALDH2	ALDH-E2|ALDHI|ALDM	12	12q24.12	aldehyde dehydrogenase 2 family member	MIM:100650|HGNC:HGNC:404|Ensembl:ENSG00000111275|AllianceGenome:HGNC:404	HGNC:404	ENSG00000111275	100650
218	ALDH3A1	ALDH3|ALDHIII	17	17p11.2	aldehyde dehydrogenase 3 family member A1	MIM:100660|HGNC:HGNC:405|Ensembl:ENSG00000108602|AllianceGenome:HGNC:405	HGNC:405	ENSG00000108602	100660
219	ALDH1B1	ALDH5|ALDHX	9	9p13.1	aldehyde dehydrogenase 1 family member B1	MIM:100670|HGNC:HGNC:407|Ensembl:ENSG00000137124|AllianceGenome:HGNC:407	HGNC:407	ENSG00000137124	100670
220	ALDH1A3	ALDH1A6|ALDH6|MCOP8|RALDH3	15	15q26.3	aldehyde dehydrogenase 1 family member A3	MIM:600463|HGNC:HGNC:409|Ensembl:ENSG00000184254|AllianceGenome:HGNC:409	HGNC:409	ENSG00000184254	600463
221	ALDH3B1	ALDH4|ALDH7	11	11q13.2	aldehyde dehydrogenase 3 family member B1	MIM:600466|HGNC:HGNC:410|Ensembl:ENSG00000006534|AllianceGenome:HGNC:410	HGNC:410	ENSG00000006534	600466
222	ALDH3B2	ALDH8	11	11q13.2	aldehyde dehydrogenase 3 family member B2	MIM:601917|HGNC:HGNC:411|Ensembl:ENSG00000132746|AllianceGenome:HGNC:411	HGNC:411	ENSG00000132746	601917
223	ALDH9A1	ALDH4|ALDH7|ALDH9|E3|TMABA-DH|TMABADH|TMABALDH	1	1q24.1	aldehyde dehydrogenase 9 family member A1	MIM:602733|HGNC:HGNC:412|Ensembl:ENSG00000143149|AllianceGenome:HGNC:412	HGNC:412	ENSG00000143149	602733
224	ALDH3A2	ALDH10|FALDH|SLS	17	17p11.2	aldehyde dehydrogenase 3 family member A2	MIM:609523|HGNC:HGNC:403|Ensembl:ENSG00000072210|AllianceGenome:HGNC:403	HGNC:403	ENSG00000072210	609523
225	ABCD2	ABC39|ALDL1|ALDR|ALDRP|hALDR	12	12q12	ATP binding cassette subfamily D member 2	MIM:601081|HGNC:HGNC:66|Ensembl:ENSG00000173208|AllianceGenome:HGNC:66	HGNC:66	ENSG00000173208	601081
226	ALDOA	ALDA|GSD12|HEL-S-87p	16	16p11.2	aldolase, fructose-bisphosphate A	MIM:103850|HGNC:HGNC:414|Ensembl:ENSG00000149925|AllianceGenome:HGNC:414	HGNC:414	ENSG00000149925	103850
229	ALDOB	ALDB|ALDO2	9	9q31.1	aldolase, fructose-bisphosphate B	MIM:612724|HGNC:HGNC:417|Ensembl:ENSG00000136872|AllianceGenome:HGNC:417	HGNC:417	ENSG00000136872	612724
230	ALDOC	ALDC	17	17q11.2	aldolase, fructose-bisphosphate C	MIM:103870|HGNC:HGNC:418|Ensembl:ENSG00000109107|AllianceGenome:HGNC:418	HGNC:418	ENSG00000109107	103870
231	AKR1B1	ADR|ALDR1|ALR2|AR	7	7q33	aldo-keto reductase family 1 member B	MIM:103880|HGNC:HGNC:381|Ensembl:ENSG00000085662|AllianceGenome:HGNC:381	HGNC:381	ENSG00000085662	103880
238	ALK	ALK1|CD246|NBLST3	2	2p23.2-p23.1	ALK receptor tyrosine kinase	MIM:105590|HGNC:HGNC:427|Ensembl:ENSG00000171094|AllianceGenome:HGNC:427	HGNC:427	ENSG00000171094	105590
239	ALOX12	12-LOX|12S-LOX|LOG12	17	17p13.1	arachidonate 12-lipoxygenase, 12S type	MIM:152391|HGNC:HGNC:429|Ensembl:ENSG00000108839|AllianceGenome:HGNC:429	HGNC:429	ENSG00000108839	152391
240	ALOX5	5-LO|5-LOX|5LPG|LOG5	10	10q11.21	arachidonate 5-lipoxygenase	MIM:152390|HGNC:HGNC:435|Ensembl:ENSG00000012779|AllianceGenome:HGNC:435	HGNC:435	ENSG00000012779	152390
241	ALOX5AP	FLAP	13	13q12.3	arachidonate 5-lipoxygenase activating protein	MIM:603700|HGNC:HGNC:436|Ensembl:ENSG00000132965|AllianceGenome:HGNC:436	HGNC:436	ENSG00000132965	603700
242	ALOX12B	12R-LOX|ARCI2	17	17p13.1	arachidonate 12-lipoxygenase, 12R type	MIM:603741|HGNC:HGNC:430|Ensembl:ENSG00000179477|AllianceGenome:HGNC:430	HGNC:430	ENSG00000179477	603741
246	ALOX15	12-LOX|15-LOX|15-LOX-1|LOG15	17	17p13.2	arachidonate 15-lipoxygenase	MIM:152392|HGNC:HGNC:433|Ensembl:ENSG00000161905|AllianceGenome:HGNC:433	HGNC:433	ENSG00000161905	152392
247	ALOX15B	15-LOX-2	17	17p13.1	arachidonate 15-lipoxygenase type B	MIM:603697|HGNC:HGNC:434|Ensembl:ENSG00000179593|AllianceGenome:HGNC:434	HGNC:434	ENSG00000179593	603697
248	ALPI	IAP	2	2q37.1	alkaline phosphatase, intestinal	MIM:171740|HGNC:HGNC:437|Ensembl:ENSG00000163295|AllianceGenome:HGNC:437	HGNC:437	ENSG00000163295	171740
249	ALPL	AP-TNAP|APTNAP|HOPS|HPPA|HPPC|HPPI|HPPO|TNALP|TNAP|TNS-ALP|TNSALP	1	1p36.12	alkaline phosphatase, biomineralization associated	MIM:171760|HGNC:HGNC:438|Ensembl:ENSG00000162551|AllianceGenome:HGNC:438	HGNC:438	ENSG00000162551	171760
250	ALPP	ALP|PALP|PLAP|PLAP-1	2	2q37.1	alkaline phosphatase, placental	MIM:171800|HGNC:HGNC:439|Ensembl:ENSG00000163283|AllianceGenome:HGNC:439	HGNC:439	ENSG00000163283	171800
251	ALPG	ALPPL|ALPPL2|GCAP	2	2q37.1	alkaline phosphatase, germ cell	MIM:171810|HGNC:HGNC:441|Ensembl:ENSG00000163286|AllianceGenome:HGNC:441	HGNC:441	ENSG00000163286	171810
257	ALX3	FND|FND1	1	1p13.3	ALX homeobox 3	MIM:606014|HGNC:HGNC:449|Ensembl:ENSG00000156150|AllianceGenome:HGNC:449	HGNC:449	ENSG00000156150	606014
258	AMBN	AI1F	4	4q13.3	ameloblastin	MIM:601259|HGNC:HGNC:452|Ensembl:ENSG00000178522|AllianceGenome:HGNC:452	HGNC:452	ENSG00000178522	601259
259	AMBP	A1M|EDC1|HCP|HI30|IATIL|ITI|ITIL|ITILC|UTI	9	9q32	alpha-1-microglobulin/bikunin precursor	MIM:176870|HGNC:HGNC:453|Ensembl:ENSG00000106927|AllianceGenome:HGNC:453	HGNC:453	ENSG00000106927	176870
262	AMD1	ADOMETDC|AMD|SAMDC	6	6q21	adenosylmethionine decarboxylase 1	MIM:180980|HGNC:HGNC:457|Ensembl:ENSG00000123505|AllianceGenome:HGNC:457	HGNC:457	ENSG00000123505	180980
265	AMELX	AI1E|AIH1|ALGN|AMG|AMGL|AMGX	X	Xp22.2	amelogenin X-linked	MIM:300391|HGNC:HGNC:461|Ensembl:ENSG00000125363|AllianceGenome:HGNC:461	HGNC:461	ENSG00000125363	300391
266	AMELY	AMGL|AMGY	Y	Yp11.2	amelogenin Y-linked	MIM:410000|HGNC:HGNC:462|Ensembl:ENSG00000099721|AllianceGenome:HGNC:462	HGNC:462	ENSG00000099721	410000
267	AMFR	GP78|RNF45|SPG89	16	16q13	autocrine motility factor receptor	MIM:603243|HGNC:HGNC:463|Ensembl:ENSG00000159461|AllianceGenome:HGNC:463	HGNC:463	ENSG00000159461	603243
268	AMH	MIF|MIS	19	19p13.3	anti-Mullerian hormone	MIM:600957|HGNC:HGNC:464|Ensembl:ENSG00000104899|AllianceGenome:HGNC:464	HGNC:464	ENSG00000104899	600957
269	AMHR2	AMHR|MISR2|MISRII|MRII	12	12q13.13	anti-Mullerian hormone receptor type 2	MIM:600956|HGNC:HGNC:465|Ensembl:ENSG00000135409|AllianceGenome:HGNC:465	HGNC:465	ENSG00000135409	600956
270	AMPD1	MAD|MADA|MMDD	1	1p13.2	adenosine monophosphate deaminase 1	MIM:102770|HGNC:HGNC:468|Ensembl:ENSG00000116748|AllianceGenome:HGNC:468	HGNC:468	ENSG00000116748	102770
271	AMPD2	AMPD|PCH9|SPG63	1	1p13.3	adenosine monophosphate deaminase 2	MIM:102771|HGNC:HGNC:469|Ensembl:ENSG00000116337|AllianceGenome:HGNC:469	HGNC:469	ENSG00000116337	102771
272	AMPD3	-	11	11p15.4	adenosine monophosphate deaminase 3	MIM:102772|HGNC:HGNC:470|Ensembl:ENSG00000133805|AllianceGenome:HGNC:470	HGNC:470	ENSG00000133805	102772
273	AMPH	AMPH1	7	7p14.1	amphiphysin	MIM:600418|HGNC:HGNC:471|Ensembl:ENSG00000078053|AllianceGenome:HGNC:471	HGNC:471	ENSG00000078053	600418
274	BIN1	AMPH2|AMPHL|CNM2|SH3P9	2	2q14.3	bridging integrator 1	MIM:601248|HGNC:HGNC:1052|Ensembl:ENSG00000136717|AllianceGenome:HGNC:1052	HGNC:1052	ENSG00000136717	601248
275	AMT	GCE|GCE2|GCST|GCVT|NKH	3	3p21.31	aminomethyltransferase	MIM:238310|HGNC:HGNC:473|Ensembl:ENSG00000145020|AllianceGenome:HGNC:473	HGNC:473	ENSG00000145020	238310
276	AMY1A	AMY1	1	1p21.1	amylase alpha 1A	MIM:104700|HGNC:HGNC:474|Ensembl:ENSG00000237763|AllianceGenome:HGNC:474	HGNC:474	ENSG00000237763	104700
277	AMY1B	AMY1	1	1p21.1	amylase alpha 1B	MIM:104701|HGNC:HGNC:475|Ensembl:ENSG00000174876|AllianceGenome:HGNC:475	HGNC:475	ENSG00000174876	104701
278	AMY1C	AMY1	1	1p21.1	amylase alpha 1C	MIM:104702|HGNC:HGNC:476|Ensembl:ENSG00000187733|AllianceGenome:HGNC:476	HGNC:476	ENSG00000187733	104702
279	AMY2A	AMY2|PA	1	1p21.1	amylase alpha 2A	MIM:104650|HGNC:HGNC:477|Ensembl:ENSG00000243480|AllianceGenome:HGNC:477	HGNC:477	ENSG00000243480	104650
280	AMY2B	AMY2|AMY3|HXA	1	1p21.1	amylase alpha 2B	MIM:104660|HGNC:HGNC:478|Ensembl:ENSG00000240038|AllianceGenome:HGNC:478	HGNC:478	ENSG00000240038	104660
283	ANG	ALS9|HEL168|RAA1|RNASE4|RNASE5	14	14q11.2	angiogenin	MIM:105850|HGNC:HGNC:483|Ensembl:ENSG00000214274|AllianceGenome:HGNC:483	HGNC:483	ENSG00000214274	105850
284	ANGPT1	AGP1|AGPT|AGPT-1|ANG1|HAE5	8	8q23.1	angiopoietin 1	MIM:601667|HGNC:HGNC:484|Ensembl:ENSG00000154188|AllianceGenome:HGNC:484	HGNC:484	ENSG00000154188	601667
285	ANGPT2	AGPT2|ANG2|LMPHM10	8	8p23.1	angiopoietin 2	MIM:601922|HGNC:HGNC:485|Ensembl:ENSG00000091879|AllianceGenome:HGNC:485	HGNC:485	ENSG00000091879	601922
286	ANK1	ANK|SPH1|SPH2|ankyrin-1	8	8p11.21	ankyrin 1	MIM:612641|HGNC:HGNC:492|Ensembl:ENSG00000029534|AllianceGenome:HGNC:492	HGNC:492	ENSG00000029534	612641
287	ANK2	ANK-2|CFAP87|FAP87|LQT4|brank-2	4	4q25-q26	ankyrin 2	MIM:106410|HGNC:HGNC:493|Ensembl:ENSG00000145362|AllianceGenome:HGNC:493	HGNC:493	ENSG00000145362	106410
288	ANK3	ANKYRIN-G|MRT37	10	10q21.2	ankyrin 3	MIM:600465|HGNC:HGNC:494|Ensembl:ENSG00000151150|AllianceGenome:HGNC:494	HGNC:494	ENSG00000151150	600465
290	ANPEP	AP-M|AP-N|APN|CD13|GP150|LAP1|P150|PEPN|hAPN	15	15q26.1	alanyl aminopeptidase, membrane	MIM:151530|HGNC:HGNC:500|Ensembl:ENSG00000166825|AllianceGenome:HGNC:500	HGNC:500	ENSG00000166825	151530
291	SLC25A4	AAC1|ANT|ANT 1|ANT1|MTDPS12|MTDPS12A|PEO2|PEO3|PEOA2|T1	4	4q35.1	solute carrier family 25 member 4	MIM:103220|HGNC:HGNC:10990|Ensembl:ENSG00000151729|AllianceGenome:HGNC:10990	HGNC:10990	ENSG00000151729	103220
292	SLC25A5	2F1|AAC2|ANT2|T2|T3	X	Xq24	solute carrier family 25 member 5	MIM:300150|HGNC:HGNC:10991|Ensembl:ENSG00000005022|AllianceGenome:HGNC:10991	HGNC:10991	ENSG00000005022	300150
293	SLC25A6	AAC3|ANT|ANT 2|ANT 3|ANT3|ANT3Y	X|Y	X;Y	solute carrier family 25 member 6	MIM:300151|MIM:403000|HGNC:HGNC:10992|Ensembl:ENSG00000169100|Ensembl:ENSG00000292334|AllianceGenome:HGNC:10992	HGNC:10992	ENSG00000169100	300151
301	ANXA1	ANX1|LPC1	9	9q21.13	annexin A1	MIM:151690|HGNC:HGNC:533|Ensembl:ENSG00000135046|AllianceGenome:HGNC:533	HGNC:533	ENSG00000135046	151690
302	ANXA2	ANX2|ANX2L4|CAL1H|HEL-S-270|LIP2|LPC2|LPC2D|P36|PAP-IV	15	15q22.2	annexin A2	MIM:151740|HGNC:HGNC:537|Ensembl:ENSG00000182718|AllianceGenome:HGNC:537	HGNC:537	ENSG00000182718	151740
306	ANXA3	ANX3	4	4q21.21	annexin A3	MIM:106490|HGNC:HGNC:541|Ensembl:ENSG00000138772|AllianceGenome:HGNC:541	HGNC:541	ENSG00000138772	106490
307	ANXA4	ANX4|HEL-S-274|P32.5|PAP-II|PIG28|PP4-X|ZAP36	2	2p13.3	annexin A4	MIM:106491|HGNC:HGNC:542|Ensembl:ENSG00000196975|AllianceGenome:HGNC:542	HGNC:542	ENSG00000196975	106491
308	ANXA5	ANX5|CPB-I|ENX2|HEL-S-7|PP4|RPRGL3|VAC-alph	4	4q27	annexin A5	MIM:131230|HGNC:HGNC:543|Ensembl:ENSG00000164111|AllianceGenome:HGNC:543	HGNC:543	ENSG00000164111	131230
309	ANXA6	ANX6|CBP68|CPB-II|p68|p70	5	5q33.1	annexin A6	MIM:114070|HGNC:HGNC:544|Ensembl:ENSG00000197043|AllianceGenome:HGNC:544	HGNC:544	ENSG00000197043	114070
310	ANXA7	ANX7|SNX|SYNEXIN	10	10q22.2	annexin A7	MIM:186360|HGNC:HGNC:545|Ensembl:ENSG00000138279|AllianceGenome:HGNC:545	HGNC:545	ENSG00000138279	186360
311	ANXA11	ALS23|ANX11|CAP-50|CAP50|IBMWMA	10	10q22.3	annexin A11	MIM:602572|HGNC:HGNC:535|Ensembl:ENSG00000122359|AllianceGenome:HGNC:535	HGNC:535	ENSG00000122359	602572
312	ANXA13	ANX13|ISA	8	8q24.13	annexin A13	MIM:602573|HGNC:HGNC:536|Ensembl:ENSG00000104537|AllianceGenome:HGNC:536	HGNC:536	ENSG00000104537	602573
313	AOAH	-	7	7p14.2	acyloxyacyl hydrolase	MIM:102593|HGNC:HGNC:548|Ensembl:ENSG00000136250|AllianceGenome:HGNC:548	HGNC:548	ENSG00000136250	102593
314	AOC2	DAO2|RAO|SSAO	17	17q21.31	amine oxidase copper containing 2	MIM:602268|HGNC:HGNC:549|Ensembl:ENSG00000131480|AllianceGenome:HGNC:549	HGNC:549	ENSG00000131480	602268
316	AOX1	AO|AOH1	2	2q33.1	aldehyde oxidase 1	MIM:602841|HGNC:HGNC:553|Ensembl:ENSG00000138356|AllianceGenome:HGNC:553	HGNC:553	ENSG00000138356	602841
317	APAF1	APAF-1|CED4	12	12q23.1	apoptotic peptidase activating factor 1	MIM:602233|HGNC:HGNC:576|Ensembl:ENSG00000120868|AllianceGenome:HGNC:576	HGNC:576	ENSG00000120868	602233
318	NUDT2	APAH1|IDDPN	9	9p13.3	nudix hydrolase 2	MIM:602852|HGNC:HGNC:8049|Ensembl:ENSG00000164978|AllianceGenome:HGNC:8049	HGNC:8049	ENSG00000164978	602852
319	APOF	Apo-F|LTIP	12	12q13.3	apolipoprotein F	MIM:107760|HGNC:HGNC:615|Ensembl:ENSG00000175336|AllianceGenome:HGNC:615	HGNC:615	ENSG00000175336	107760
320	APBA1	D9S411E|LIN10|MINT1|X11|X11A|X11ALPHA	9	9q21.12	amyloid beta precursor protein binding family A member 1	MIM:602414|HGNC:HGNC:578|Ensembl:ENSG00000107282|AllianceGenome:HGNC:578	HGNC:578	ENSG00000107282	602414
321	APBA2	D15S1518E|HsT16821|LIN-10|MGC:14091|MINT2|X11-BETA|X11L	15	15q13.1	amyloid beta precursor protein binding family A member 2	MIM:602712|HGNC:HGNC:579|Ensembl:ENSG00000034053|AllianceGenome:HGNC:579	HGNC:579	ENSG00000034053	602712
322	APBB1	FE65|MGC:9072|RIR	11	11p15.4	amyloid beta precursor protein binding family B member 1	MIM:602709|HGNC:HGNC:581|Ensembl:ENSG00000166313|AllianceGenome:HGNC:581	HGNC:581	ENSG00000166313	602709
323	APBB2	FE65L|FE65L1	4	4p14-p13	amyloid beta precursor protein binding family B member 2	MIM:602710|HGNC:HGNC:582|Ensembl:ENSG00000163697|AllianceGenome:HGNC:582	HGNC:582	ENSG00000163697	602710
324	APC	BTPS2|DESMD|DP2|DP2.5|DP3|GS|PPP1R46	5	5q22.2	APC regulator of Wnt signaling pathway	MIM:611731|HGNC:HGNC:583|Ensembl:ENSG00000134982|AllianceGenome:HGNC:583	HGNC:583	ENSG00000134982	611731
325	APCS	HEL-S-92n|PTX2|SAP	1	1q23.2	amyloid P component, serum	MIM:104770|HGNC:HGNC:584|Ensembl:ENSG00000132703|AllianceGenome:HGNC:584	HGNC:584	ENSG00000132703	104770
326	AIRE	AIRE1|APECED|APS1|APSI|PGA1	21	21q22.3	autoimmune regulator	MIM:607358|HGNC:HGNC:360|Ensembl:ENSG00000160224|AllianceGenome:HGNC:360	HGNC:360	ENSG00000160224	607358
327	APEH	AARE|ACPH|APH|D3F15S2|D3S48E|DNF15S2|OPH	3	3p21.31	acylaminoacyl-peptide hydrolase	MIM:102645|HGNC:HGNC:586|Ensembl:ENSG00000164062|AllianceGenome:HGNC:586	HGNC:586	ENSG00000164062	102645
328	APEX1	APE|APE1|APEN|APEX|APX|HAP1|REF1	14	14q11.2	apurinic/apyrimidinic endodeoxyribonuclease 1	MIM:107748|HGNC:HGNC:587|Ensembl:ENSG00000100823|AllianceGenome:HGNC:587	HGNC:587	ENSG00000100823	107748
329	BIRC2	API1|HIAP2|Hiap-2|IAP-2|MIHB|RNF48|c-IAP1|cIAP1	11	11q22.2	baculoviral IAP repeat containing 2	MIM:601712|HGNC:HGNC:590|Ensembl:ENSG00000110330|AllianceGenome:HGNC:590	HGNC:590	ENSG00000110330	601712
330	BIRC3	AIP1|API2|CIAP2|HAIP1|HIAP1|IAP-1|MALT2|MIHC|RNF49|c-IAP2	11	11q22.2	baculoviral IAP repeat containing 3	MIM:601721|HGNC:HGNC:591|Ensembl:ENSG00000023445|AllianceGenome:HGNC:591	HGNC:591	ENSG00000023445	601721
331	XIAP	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	X	Xq25	X-linked inhibitor of apoptosis	MIM:300079|HGNC:HGNC:592|Ensembl:ENSG00000101966|AllianceGenome:HGNC:592	HGNC:592	ENSG00000101966	300079
332	BIRC5	API4|EPR-1	17	17q25.3	baculoviral IAP repeat containing 5	MIM:603352|HGNC:HGNC:593|Ensembl:ENSG00000089685|AllianceGenome:HGNC:593	HGNC:593	ENSG00000089685	603352
