hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	binder_target_location	target_unit	target_scope	partner_type	partner_id	partner_members	source_rows	references	directions	exact_pair_assessed	assessment_scope	same_pair_structural_any_site	same_pair_structural_external_site	same_pair_region_external	same_pair_structural_or_region_external	complex_component_contact_support	support_pdb_ids	region_references
HGNC:2195	COL18A1	P39060	ENSG00000182871	80781	secreted_only	P39060	protein	complex	integrin_a10b1_complex	O75578;P05556	64	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	P39060	P39060	64	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	P39060	P39060	64	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:2195	COL18A1	P39060	ENSG00000182871	80781	secreted_only	P39060	protein	complex	integrin_a11b1_complex	P05556;Q9UKX5	65	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	P39060	P39060	65	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	P39060	P39060	65	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:2195	COL18A1	P39060	ENSG00000182871	80781	secreted_only	P39060	protein	complex	integrin_a2b1_complex	P05556;P17301	66	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	P39060	P39060	66	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	P39060	P39060	66	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q14993	Q14993	67	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q14993	Q14993	67	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q14993	Q14993	68	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q14993	Q14993	68	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q14993	Q14993	69	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q14993	Q14993	69	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q14993	Q14993	70	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q14993	Q14993	70	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	P02452	P02452	71	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	P02452	P02452	71	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	P02452	P02452	72	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	P02452	P02452	72	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	P02452	P02452	73	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	P02452	P02452	73	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	P02452	P02452	74	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	P02452	P02452	74	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	P08123	P08123	75	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	P08123	P08123	75	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	P08123	P08123	76	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	P08123	P08123	76	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	P08123	P08123	77	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	P08123	P08123	77	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	P08123	P08123	78	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	P08123	P08123	78	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q9P218	Q9P218	79	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q9P218	Q9P218	79	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q9P218	Q9P218	80	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q9P218	Q9P218	80	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q9P218	Q9P218	81	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q9P218	Q9P218	81	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q9P218	Q9P218	82	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q9P218	Q9P218	82	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q96P44	Q96P44	83	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q96P44	Q96P44	83	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q96P44	Q96P44	84	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q96P44	Q96P44	84	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q96P44	Q96P44	85	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q96P44	Q96P44	85	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q96P44	Q96P44	86	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q96P44	Q96P44	86	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q8NFW1	Q8NFW1	87	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q8NFW1	Q8NFW1	87	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q8NFW1	Q8NFW1	88	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q8NFW1	Q8NFW1	88	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q8NFW1	Q8NFW1	89	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q8NFW1	Q8NFW1	89	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q8NFW1	Q8NFW1	90	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q8NFW1	Q8NFW1	90	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q17RW2	Q17RW2	91	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q17RW2	Q17RW2	91	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q17RW2	Q17RW2	92	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q17RW2	Q17RW2	92	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q17RW2	Q17RW2	93	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q17RW2	Q17RW2	93	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q17RW2	Q17RW2	94	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q17RW2	Q17RW2	94	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:18038	COL26A1	Q96A83	ENSG00000160963	136227	secreted_only	Q96A83	protein	complex	integrin_a1b1_complex	P05556;P56199	95	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q96A83	Q96A83	95	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q96A83	Q96A83	95	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:18038	COL26A1	Q96A83	ENSG00000160963	136227	secreted_only	Q96A83	protein	complex	integrin_a10b1_complex	O75578;P05556	96	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q96A83	Q96A83	96	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q96A83	Q96A83	96	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:18038	COL26A1	Q96A83	ENSG00000160963	136227	secreted_only	Q96A83	protein	complex	integrin_a11b1_complex	P05556;Q9UKX5	97	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q96A83	Q96A83	97	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q96A83	Q96A83	97	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:18038	COL26A1	Q96A83	ENSG00000160963	136227	secreted_only	Q96A83	protein	complex	integrin_a2b1_complex	P05556;P17301	98	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	1	4bj3	
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q96A83	Q96A83	98	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q96A83	Q96A83	98	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	1	4bj3	
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q8IZC6	Q8IZC6	99	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q8IZC6	Q8IZC6	99	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q8IZC6	Q8IZC6	100	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q8IZC6	Q8IZC6	100	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q8IZC6	Q8IZC6	101	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q8IZC6	Q8IZC6	101	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q8IZC6	Q8IZC6	102	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q8IZC6	Q8IZC6	102	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	Q2UY09	Q2UY09	103	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	Q2UY09	Q2UY09	103	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	Q2UY09	Q2UY09	104	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	Q2UY09	Q2UY09	104	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	Q2UY09	Q2UY09	105	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	Q2UY09	Q2UY09	105	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	Q2UY09	Q2UY09	106	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	Q2UY09	Q2UY09	106	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	P02458	P02458	107	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	P02458	P02458	107	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	P02458	P02458	108	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	P02458	P02458	108	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	P02458	P02458	109	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	P02458	P02458	109	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	P02458	P02458	110	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	P02458	P02458	110	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:4512	ADGRG1	Q9Y653	ENSG00000205336	9289	membrane_and_secreted	Q9Y653	protein	protein	P02461	P02461	111	uniprot;reactome;IUPHAR	Adhesion-Adhesion	1	single_protein_pair	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	P02461	P02461	112	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	P02461	P02461	112	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	P02461	P02461	113	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	P02461	P02461	113	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	P02461	P02461	114	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6136	ITGA11	Q9UKX5	ENSG00000137809	22801	membrane_inferred	integrin_a11b1_complex	complex	protein	P02461	P02461	114	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a2b1_complex	complex	protein	P02461	P02461	115	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6137	ITGA2	P17301	ENSG00000164171	3673	membrane_inferred	integrin_a2b1_complex	complex	protein	P02461	P02461	115	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:13841	ADGRG6	Q86SQ4	ENSG00000112414	57211	membrane	Q86SQ4	protein	protein	P02462	P02462	116	uniprot;reactome;IUPHAR	Adhesion-Adhesion	1	single_protein_pair	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a1b1_complex	complex	protein	P02462	P02462	117	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6134	ITGA1	P56199	ENSG00000213949	3672	membrane_inferred	integrin_a1b1_complex	complex	protein	P02462	P02462	117	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6135	ITGA10	O75578	ENSG00000143127	8515	membrane_inferred	integrin_a10b1_complex	complex	protein	P02462	P02462	118	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a10b1_complex	complex	protein	P02462	P02462	118	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
HGNC:6153	ITGB1	P05556	ENSG00000150093	3688	membrane	integrin_a11b1_complex	complex	protein	P02462	P02462	119	uniprot	Adhesion-Adhesion	0	complex_component_support_only	0	0	0	0	0		
